article_id,company_key,company_name_raw,company_matched,company_match_method,company_match_score,published_date,date_status,pub_year,pub_quarter,pub_month,category_std,category_raw,revenue_raw,arr_usd,arr_status,currency_detected,company_age,_source_row_number,_loaded_at
ART0559,Meta AI,Meta AI,True,exact,100.0,2024-12-08,parsed,2024,4,12,SECURITY,Cybersecurity,$1950.0 million,1950000000,parsed,USD,23,559,2026-08-22T21:58:37.269504+00:00
ART0560,Microsoft,Microsoft,True,exact,100.0,2022-11-10,parsed,2022,4,11,CLOUD,Cloud,$68.500B,68500000000,parsed,USD,4,560,2026-08-22T21:58:37.269504+00:00
ART0561,Databricks,Databricks Inc.,True,alias,100.0,2024-12-11,parsed,2024,4,12,DATA_ANALYTICS,Data Analytics,$3480.0M,3480000000,parsed,USD,21,561,2026-08-22T21:58:37.269504+00:00
ART0562,Snowflake,Snowflake Inc.,True,alias,100.0,2024-11-16,parsed,2024,4,11,AI_ML,AI/ML,"$3,612,000,000",3612000000,parsed,USD,12,562,2026-08-22T21:58:37.269504+00:00
ART0563,Cloudflare,CloudFlare,True,exact_ci,100.0,2024-08-21,parsed,2024,3,8,AI_ML,Machine Learning,$1.566 billion,1566000000,parsed,USD,26,563,2026-08-22T21:58:37.269504+00:00
ART0564,Amazon Web Services,Amazon Web Services,True,exact,100.0,2024-07-28,parsed,2024,3,7,FINTECH,FinTech,100700.0M USD,100700000000,parsed,USD,9,564,2026-08-22T21:58:37.269504+00:00
ART0565,Airbnb,Airbnb,True,exact,100.0,2024-11-20,parsed,2024,4,11,SECURITY,Security,"€7,445,454,545",8190000000,parsed,EUR,25,565,2026-08-22T21:58:37.269504+00:00
ART0566,DataRobot,Data Robot,True,alias,100.0,2023-03-09,parsed,2023,1,3,AI_ML,AI & ML,"£244,094,488",310000000,parsed,GBP,11,566,2026-08-22T21:58:37.269504+00:00
ART0567,MongoDB,Mongo DB,True,alias,100.0,2024-05-21,parsed,2024,2,5,DATA_ANALYTICS,Data Analytics,"¥280,500,000,000",1870000000,parsed,JPY,16,567,2026-08-22T21:58:37.269504+00:00
ART0568,Elastic,Elastic,True,exact,100.0,2023-11-15,parsed,2023,4,11,FINTECH,Financial Technology,$1.188B - $1.312B,1250000000,parsed,USD,7,568,2026-08-22T21:58:37.269504+00:00
ART0569,DataRobot,DataRobot,True,exact,100.0,2024-05-09,parsed,2024,2,5,SECURITY,Cybersecurity,$399.0 million,399000000,parsed,USD,12,569,2026-08-22T21:58:37.269504+00:00
ART0570,Anthropic,Anthropic,True,exact,100.0,2024-11-17,parsed,2024,4,11,SECURITY,Cybersecurity,$1.034B,1034000000,parsed,USD,18,570,2026-08-22T21:58:37.269504+00:00
ART0571,Snowflake,Snowflake,True,exact,100.0,2023-05-12,parsed,2023,2,5,DATA_ANALYTICS,Big Data,$2520.0M,2520000000,parsed,USD,11,571,2026-08-22T21:58:37.269504+00:00
ART0572,Palantir,Palantir,True,exact,100.0,2022-10-21,parsed,2022,4,10,SECURITY,Cybersecurity,"$1,700,000,000",1700000000,parsed,USD,17,572,2026-08-22T21:58:37.269504+00:00
ART0573,Google DeepMind,Google DeepMind,True,exact,100.0,2023-10-10,parsed,2023,4,10,AI_ML,AI/ML,$0.900 billion,900000000,parsed,USD,6,573,2026-08-22T21:58:37.269504+00:00
ART0574,Uber,Uber,True,exact,100.0,2024-03-24,parsed,2024,1,3,FINTECH,Finance,34680.0M USD,34680000000,parsed,USD,9,574,2026-08-22T21:58:37.269504+00:00
ART0575,Palantir,Palantir Technologies,True,alias,100.0,2023-09-16,parsed,2023,3,9,DATA_ANALYTICS,Data Analytics,"€1,909,090,909",2100000000,parsed,EUR,18,575,2026-08-22T21:58:37.269504+00:00
ART0576,Databricks,Databricks,True,exact,100.0,2024-04-21,parsed,2024,2,4,DATA_ANALYTICS,Data Analytics,"£2,286,614,173",2904000000,parsed,GBP,21,576,2026-08-22T21:58:37.269504+00:00
ART0577,Tesla,Tesla,True,exact,100.0,2024-01-19,parsed,2024,1,1,DATA_ANALYTICS,Big Data,"¥14,256,000,000,000",95040000000,parsed,JPY,16,577,2026-08-22T21:58:37.269504+00:00
ART0578,Scale AI,Scale AI,True,exact,100.0,2022-08-18,parsed,2022,3,8,AI_ML,Artificial Intelligence,$475.0M - $525.0M,500000000,parsed,USD,19,578,2026-08-22T21:58:37.269504+00:00
ART0579,Cohere,Cohere,False,unmatched,50.0,2024-05-22,parsed,2024,2,5,SOFTWARE,SaaS,Not disclosed,,not_disclosed,,,579,2026-08-22T21:58:37.269504+00:00
ART0580,Cloudflare,Cloudflare,True,exact,100.0,2023-05-15,parsed,2023,2,5,DATA_ANALYTICS,Analytics,$1.180B,1180000000,parsed,USD,25,580,2026-08-22T21:58:37.269504+00:00
ART0581,SpaceX,SpaceX,True,exact,100.0,2024-09-16,parsed,2024,3,9,DATA_ANALYTICS,Analytics,$9520.0M,9520000000,parsed,USD,8,581,2026-08-22T21:58:37.269504+00:00
ART0582,OpenAI,OpenAI,True,exact,100.0,2024-03-12,parsed,2024,1,3,CLOUD,Cloud,"$2,250,000,000",2250000000,parsed,USD,18,582,2026-08-22T21:58:37.269504+00:00
ART0583,NVIDIA,NVIDIA,True,exact,100.0,2023-08-15,parsed,2023,3,8,AI_ML,AI/ML,Not disclosed,,not_disclosed,,6,583,2026-08-22T21:58:37.269504+00:00
ART0584,Confluent,Confluent,True,exact,100.0,2024-03-13,parsed,2024,1,3,CLOUD,Cloud Computing,1019.0M USD,1019000000,parsed,USD,29,584,2026-08-22T21:58:37.269504+00:00
ART0585,MongoDB,MongoDB,True,exact,100.0,2024-06-02,parsed,2024,2,6,DATA_ANALYTICS,Analytics,"€1,700,000,000",1870000000,parsed,EUR,16,585,2026-08-22T21:58:37.269504+00:00
ART0586,Stripe,Stripe,True,exact,100.0,2022-12-16,parsed,2022,4,12,SOFTWARE,SaaS,"£1,614,173,228",2050000000,parsed,GBP,20,586,2026-08-22T21:58:37.269504+00:00
ART0587,Meta AI,Meta AI,True,exact,100.0,2024-01-24,parsed,2024,1,1,AI_ML,Artificial Intelligence,"¥243,000,000,000",1620000000,parsed,JPY,23,587,2026-08-22T21:58:37.269504+00:00
ART0588,Microsoft,Microsoft,True,exact,100.0,2023-05-10,parsed,2023,2,5,CLOUD,Cloud Computing,$69.825B - $77.175B,73500000000,parsed,USD,5,588,2026-08-22T21:58:37.269504+00:00
ART0589,The Boring Company / SpaceX,The Boring Company / SpaceX,False,unmatched,36.36363636363637,2024-11-14,parsed,2024,4,11,SOFTWARE,SaaS,$9945.0 million,9945000000,parsed,USD,,589,2026-08-22T21:58:37.269504+00:00
ART0590,Amazon Web Services,Amazon Web Services,True,exact,100.0,2022-01-20,parsed,2022,1,1,SECURITY,InfoSec,$70.000B,70000000000,parsed,USD,7,590,2026-08-22T21:58:37.269504+00:00
ART0591,Airbnb,Airbnb,True,exact,100.0,2024-02-23,parsed,2024,1,2,SECURITY,Cybersecurity,$7878.0M,7878000000,parsed,USD,25,591,2026-08-22T21:58:37.269504+00:00
ART0592,Stripe,Stripe Inc.,True,alias,100.0,2024-03-07,parsed,2024,1,3,DATA_ANALYTICS,Big Data,"$3,536,000,000",3536000000,parsed,USD,22,592,2026-08-22T21:58:37.269504+00:00
ART0593,Elastic,Elastic,True,exact,100.0,2024-06-26,parsed,2024,2,6,SOFTWARE,Enterprise Software,$1.350 billion,1350000000,parsed,USD,8,593,2026-08-22T21:58:37.269504+00:00
ART0594,DataRobot,DataRobot,True,exact,100.0,2024-10-09,parsed,2024,4,10,SECURITY,Cybersecurity,407.0M USD,407000000,parsed,USD,12,594,2026-08-22T21:58:37.269504+00:00
ART0595,Cohere,Cohere,False,unmatched,50.0,2022-04-09,parsed,2022,2,4,SECURITY,Security,"€42,954,545",47250000,parsed,EUR,,595,2026-08-22T21:58:37.269504+00:00
ART0596,Amazon Web Services,AWS,True,alias,100.0,2024-06-17,parsed,2024,2,6,SOFTWARE,Enterprise Software,N/A,,missing,,9,596,2026-08-22T21:58:37.269504+00:00
ART0597,Anthropic,Anthropic,True,exact,100.0,2024-08-20,parsed,2024,3,8,SOFTWARE,Enterprise Software,"¥132,600,000,000",884000000,parsed,JPY,18,597,2026-08-22T21:58:37.269504+00:00
ART0598,Snowflake,Snowflake,True,exact,100.0,2024-05-27,parsed,2024,2,5,FINTECH,Finance,$3.032B - $3.352B,3192000000,parsed,USD,12,598,2026-08-22T21:58:37.269504+00:00
ART0599,Palantir,Palantir,True,exact,100.0,2024-07-06,parsed,2024,3,7,SECURITY,Security,$2576.0 million,2576000000,parsed,USD,19,599,2026-08-22T21:58:37.269504+00:00
ART0600,Google DeepMind,Google DeepMind,True,exact,100.0,2022-08-27,parsed,2022,3,8,AI_ML,Artificial Intelligence,$0.710B,710000000,parsed,USD,5,600,2026-08-22T21:58:37.269504+00:00
ART0601,Amazon Web Services,Amazon Web Services (AWS),True,alias,100.0,2024-07-08,parsed,2024,3,7,SOFTWARE,SaaS,N/A,,missing,,9,601,2026-08-22T21:58:37.269504+00:00
ART0602,Uber,Uber,True,exact,100.0,2024-09-10,parsed,2024,3,9,DATA_ANALYTICS,Analytics,"$36,380,000,000",36380000000,parsed,USD,9,602,2026-08-22T21:58:37.269504+00:00
ART0603,Databricks,Databricks,True,exact,100.0,2024-10-16,parsed,2024,4,10,CLOUD,Cloud Services,$3.480 billion,3480000000,parsed,USD,21,603,2026-08-22T21:58:37.269504+00:00
ART0604,Cohere,Cohere,False,unmatched,50.0,2024-06-09,parsed,2024,2,6,FINTECH,Financial Technology,135.0M USD,135000000,parsed,USD,,604,2026-08-22T21:58:37.269504+00:00
ART0605,Microsoft,Microsoft Azure,True,alias,100.0,2024-02-25,parsed,2024,1,2,DATA_ANALYTICS,Big Data,"€71,972,727,273",79170000000,parsed,EUR,6,605,2026-08-22T21:58:37.269504+00:00
ART0606,Microsoft,Azure,True,alias,100.0,2024-12-02,parsed,2024,4,12,SECURITY,Security,"£66,023,622,047",83850000000,parsed,GBP,6,606,2026-08-22T21:58:37.269504+00:00
ART0607,Tesla,Tesla,True,exact,100.0,2024-03-22,parsed,2024,1,3,SOFTWARE,Software,"¥14,256,000,000,000",95040000000,parsed,JPY,16,607,2026-08-22T21:58:37.269504+00:00
ART0608,Scale AI,Scale AI,True,exact,100.0,2023-11-24,parsed,2023,4,11,SECURITY,InfoSec,$722.0M - $798.0M,760000000,parsed,USD,20,608,2026-08-22T21:58:37.269504+00:00
ART0609,Google DeepMind,DeepMind,True,alias,100.0,2024-05-27,parsed,2024,2,5,AI_ML,Artificial Intelligence,$1044.0 million,1044000000,parsed,USD,7,609,2026-08-22T21:58:37.269504+00:00
ART0610,Cloudflare,Cloudflare,True,exact,100.0,2024-04-08,parsed,2024,2,4,AI_ML,AI & ML,$1.499B,1499000000,parsed,USD,26,610,2026-08-22T21:58:37.269504+00:00
ART0611,SpaceX,SpaceX,True,exact,100.0,2024-01-09,parsed,2024,1,1,CLOUD,Cloud Services,$9520.0M,9520000000,parsed,USD,8,611,2026-08-22T21:58:37.269504+00:00
ART0612,OpenAI,OpenAI,True,exact,100.0,2024-04-24,parsed,2024,2,4,CLOUD,Cloud Services,"$2,790,000,000",2790000000,parsed,USD,18,612,2026-08-22T21:58:37.269504+00:00
ART0613,NVIDIA,NVIDIA,True,exact,100.0,2024-03-24,parsed,2024,1,3,CLOUD,Cloud Services,N/A,,missing,,7,613,2026-08-22T21:58:37.269504+00:00
ART0614,Google DeepMind,Google Deepmind,True,exact_ci,100.0,2024-12-19,parsed,2024,4,12,AI_ML,AI/ML,1215.0M USD,1215000000,parsed,USD,7,614,2026-08-22T21:58:37.269504+00:00
ART0615,Confluent,Confluent,True,exact,100.0,2023-02-04,parsed,2023,1,2,FINTECH,Financial Technology,"€718,181,818",790000000,parsed,EUR,28,615,2026-08-22T21:58:37.269504+00:00
ART0616,MongoDB,MongoDB,True,exact,100.0,2024-05-03,parsed,2024,2,5,SECURITY,InfoSec,"£1,472,440,945",1870000000,parsed,GBP,16,616,2026-08-22T21:58:37.269504+00:00
ART0617,Meta AI,Meta AI Research,True,alias,100.0,2024-05-11,parsed,2024,2,5,SECURITY,Cybersecurity,"¥258,750,000,000",1725000000,parsed,JPY,23,617,2026-08-22T21:58:37.269504+00:00
ART0618,Stripe,Stripe,True,exact,100.0,2024-05-09,parsed,2024,2,5,SOFTWARE,SaaS,$3.585B - $3.963B,3774000000,parsed,USD,22,618,2026-08-22T21:58:37.269504+00:00
ART0619,Meta AI,Facebook AI Research,True,alias,100.0,2024-06-21,parsed,2024,2,6,AI_ML,AI/ML,$1725.0 million,1725000000,parsed,USD,23,619,2026-08-22T21:58:37.269504+00:00
ART0620,Meta AI,Meta AI,True,exact,100.0,2024-05-01,parsed,2024,2,5,SOFTWARE,Software,$1.725B,1725000000,parsed,USD,23,620,2026-08-22T21:58:37.269504+00:00
ART0621,NVIDIA,Nvidia,True,exact_ci,100.0,2024-08-13,parsed,2024,3,8,DATA_ANALYTICS,Big Data,$58500.0M,58500000000,parsed,USD,7,621,2026-08-22T21:58:37.269504+00:00
ART0622,Microsoft,Microsoft,True,exact,100.0,2024-07-25,parsed,2024,3,7,CLOUD,Cloud Computing,"$82,290,000,000",82290000000,parsed,USD,6,622,2026-08-22T21:58:37.269504+00:00
ART0623,Amazon Web Services,Amazon Web Services,True,exact,100.0,2024-12-20,parsed,2024,4,12,SECURITY,InfoSec,$102.600 billion,102600000000,parsed,USD,9,623,2026-08-22T21:58:37.269504+00:00
ART0624,Hugging Face,Hugging Face,False,unmatched,33.333333333333336,2024-05-14,parsed,2024,2,5,CLOUD,Cloud Computing,82.0M USD,82000000,parsed,USD,,624,2026-08-22T21:58:37.269504+00:00
ART0625,Airbnb,Airbnb,True,exact,100.0,2023-01-18,parsed,2023,1,1,SOFTWARE,Enterprise Software,"€6,000,000,000",6600000000,parsed,EUR,24,625,2026-08-22T21:58:37.269504+00:00
ART0626,NVIDIA,NVIDIA Corporation,True,alias,100.0,2024-06-20,parsed,2024,2,6,FINTECH,Financial Technology,"£42,519,685,039",54000000000,parsed,GBP,7,626,2026-08-22T21:58:37.269504+00:00
ART0627,xAI,xAI,False,unmatched,44.44444444444444,2024-01-04,parsed,2024,1,1,DATA_ANALYTICS,Data Analytics,"¥3,000,000,000",20000000,parsed,JPY,,627,2026-08-22T21:58:37.269504+00:00
ART0628,Elastic,Elastic,True,exact,100.0,2023-12-27,parsed,2023,4,12,AI_ML,AI & ML,$1.188B - $1.312B,1250000000,parsed,USD,7,628,2026-08-22T21:58:37.269504+00:00
ART0629,DataRobot,DataRobot,True,exact,100.0,2024-05-21,parsed,2024,2,5,AI_ML,Machine Learning,$388.0 million,388000000,parsed,USD,12,629,2026-08-22T21:58:37.269504+00:00
ART0630,xAI,xAI,False,unmatched,44.44444444444444,2024-02-19,parsed,2024,1,2,AI_ML,AI/ML,,,missing,,,630,2026-08-22T21:58:37.269504+00:00
ART0631,Anthropic,Anthropic,True,exact,100.0,2024-01-09,parsed,2024,1,1,AI_ML,Artificial Intelligence,$602.0M,602000000,parsed,USD,18,631,2026-08-22T21:58:37.269504+00:00
ART0632,Mistral AI,Mistral AI,False,unmatched,70.58823529411764,2024-12-11,parsed,2024,4,12,FINTECH,Financial Technology,"$260,000,000",260000000,parsed,USD,,632,2026-08-22T21:58:37.269504+00:00
ART0633,Snowflake,Snowflake,True,exact,100.0,2024-11-16,parsed,2024,4,11,CLOUD,Cloud,$3.612 billion,3612000000,parsed,USD,12,633,2026-08-22T21:58:37.269504+00:00
ART0634,OpenAI,Open AI,True,alias,100.0,2023-06-10,parsed,2023,2,6,AI_ML,Artificial Intelligence,1600.0M USD,1600000000,parsed,USD,17,634,2026-08-22T21:58:37.269504+00:00
ART0635,Palantir,Palantir,True,exact,100.0,2024-12-12,parsed,2024,4,12,SECURITY,Security,"€2,446,363,636",2691000000,parsed,EUR,19,635,2026-08-22T21:58:37.269504+00:00
ART0636,Google DeepMind,Google DeepMind,True,exact,100.0,2023-10-22,parsed,2023,4,10,CLOUD,Cloud Services,"£708,661,417",900000000,parsed,GBP,6,636,2026-08-22T21:58:37.269504+00:00
ART0637,Uber,Uber,True,exact,100.0,2024-06-03,parsed,2024,2,6,FINTECH,Finance,"¥5,304,000,000,000",35360000000,parsed,JPY,9,637,2026-08-22T21:58:37.269504+00:00
ART0638,Databricks,Databricks,True,exact,100.0,2024-07-21,parsed,2024,3,7,AI_ML,Machine Learning,$3.010B - $3.326B,3168000000,parsed,USD,21,638,2026-08-22T21:58:37.269504+00:00
ART0639,OpenAI,OpenAI Inc.,True,alias,100.0,2023-07-02,parsed,2023,3,7,CLOUD,Cloud Services,$1450.0 million,1450000000,parsed,USD,17,639,2026-08-22T21:58:37.269504+00:00
ART0640,Tesla,Tesla,True,exact,100.0,2023-02-06,parsed,2023,1,2,CLOUD,Cloud Computing,Not disclosed,,not_disclosed,,15,640,2026-08-22T21:58:37.269504+00:00
ART0641,Perplexity AI,Perplexity AI,False,unmatched,50.0,2024-08-19,parsed,2024,3,8,AI_ML,Machine Learning,$85.0M,85000000,parsed,USD,,641,2026-08-22T21:58:37.269504+00:00
ART0642,Scale AI,Scale AI,True,exact,100.0,2024-10-10,parsed,2024,4,10,SOFTWARE,SaaS,"$1,307,000,000",1307000000,parsed,USD,21,642,2026-08-22T21:58:37.269504+00:00
ART0643,Databricks,Databricks Inc.,True,alias,100.0,2022-09-05,parsed,2022,3,9,SECURITY,Security,$1.700 billion,1700000000,parsed,USD,19,643,2026-08-22T21:58:37.269504+00:00
ART0644,Cloudflare,Cloudflare,True,exact,100.0,2024-12-14,parsed,2024,4,12,CLOUD,Cloud Computing,1647.0M USD,1647000000,parsed,USD,26,644,2026-08-22T21:58:37.269504+00:00
ART0645,SpaceX,SpaceX,True,exact,100.0,2023-06-21,parsed,2023,2,6,AI_ML,AI/ML,"€6,909,090,909",7600000000,parsed,EUR,7,645,2026-08-22T21:58:37.269504+00:00
ART0646,Hugging Face,Hugging Face,False,unmatched,33.333333333333336,2024-06-04,parsed,2024,2,6,DATA_ANALYTICS,Data Analytics,N/A,,missing,,,646,2026-08-22T21:58:37.269504+00:00
ART0647,OpenAI,OpenAI,True,exact,100.0,2024-01-09,parsed,2024,1,1,SOFTWARE,SaaS,"¥337,500,000,000",2250000000,parsed,JPY,18,647,2026-08-22T21:58:37.269504+00:00
ART0648,xAI,xAI,False,unmatched,44.44444444444444,2024-05-25,parsed,2024,2,5,DATA_ANALYTICS,Analytics,$47.5M - $52.5M,50000000,parsed,USD,,648,2026-08-22T21:58:37.269504+00:00
ART0649,NVIDIA,NVIDIA,True,exact,100.0,2024-01-24,parsed,2024,1,1,DATA_ANALYTICS,Data Analytics,$49500.0 million,49500000000,parsed,USD,7,649,2026-08-22T21:58:37.269504+00:00
ART0650,Snowflake,Snowflake Inc.,True,alias,100.0,2024-08-05,parsed,2024,3,8,SECURITY,Cybersecurity,$3.388B,3388000000,parsed,USD,12,650,2026-08-22T21:58:37.269504+00:00
ART0651,Confluent,Confluent,True,exact,100.0,2024-10-04,parsed,2024,4,10,FINTECH,FinTech,$1156.0M,1156000000,parsed,USD,29,651,2026-08-22T21:58:37.269504+00:00
ART0652,MongoDB,MongoDB,True,exact,100.0,2023-12-05,parsed,2023,4,12,DATA_ANALYTICS,Data Analytics,"$1,700,000,000",1700000000,parsed,USD,15,652,2026-08-22T21:58:37.269504+00:00
ART0653,Cloudflare,CloudFlare,True,exact_ci,100.0,2024-04-18,parsed,2024,2,4,FINTECH,Finance,$1.499 billion,1499000000,parsed,USD,26,653,2026-08-22T21:58:37.269504+00:00
ART0654,Stripe,Stripe,True,exact,100.0,2022-05-19,parsed,2022,2,5,SOFTWARE,SaaS,1820.0M USD,1820000000,parsed,USD,20,654,2026-08-22T21:58:37.269504+00:00
ART0655,DataRobot,Data Robot,True,alias,100.0,2024-12-12,parsed,2024,4,12,FINTECH,Financial Technology,"€370,000,000",407000000,parsed,EUR,12,655,2026-08-22T21:58:37.269504+00:00
ART0656,Meta AI,Meta AI,True,exact,100.0,2022-11-16,parsed,2022,4,11,DATA_ANALYTICS,Big Data,"£889,763,780",1130000001,parsed,GBP,21,656,2026-08-22T21:58:37.269504+00:00
ART0657,Microsoft,Microsoft,True,exact,100.0,2024-07-20,parsed,2024,3,7,DATA_ANALYTICS,Big Data,"¥12,343,500,000,000",82290000000,parsed,JPY,6,657,2026-08-22T21:58:37.269504+00:00
ART0658,MongoDB,Mongo DB,True,alias,100.0,2024-02-05,parsed,2024,1,2,CLOUD,Cloud,$1.696B - $1.874B,1785000000,parsed,USD,16,658,2026-08-22T21:58:37.269504+00:00
ART0659,Palantir,Palantir Technologies,True,alias,100.0,2024-05-23,parsed,2024,2,5,CLOUD,Cloud,$2484.0 million,2484000000,parsed,USD,19,659,2026-08-22T21:58:37.269504+00:00
ART0660,Amazon Web Services,Amazon Web Services,True,exact,100.0,2024-10-23,parsed,2024,4,10,CLOUD,Cloud,$102.600B,102600000000,parsed,USD,9,660,2026-08-22T21:58:37.269504+00:00
ART0661,Airbnb,Airbnb,True,exact,100.0,2024-01-18,parsed,2024,1,1,AI_ML,Artificial Intelligence,$7878.0M,7878000000,parsed,USD,25,661,2026-08-22T21:58:37.269504+00:00
ART0662,Hugging Face,Hugging Face,False,unmatched,33.333333333333336,2023-06-19,parsed,2023,2,6,AI_ML,AI/ML,"$55,760,000",55760000,parsed,USD,,662,2026-08-22T21:58:37.269504+00:00
ART0663,The Boring Company / SpaceX,The Boring Company / SpaceX,False,unmatched,36.36363636363637,2023-12-22,parsed,2023,4,12,DATA_ANALYTICS,Data Analytics,$8.500 billion,8500000000,parsed,USD,,663,2026-08-22T21:58:37.269504+00:00
ART0664,Elastic,Elastic,True,exact,100.0,2024-04-25,parsed,2024,2,4,SECURITY,Cybersecurity,1350.0M USD,1350000000,parsed,USD,8,664,2026-08-22T21:58:37.269504+00:00
ART0665,Stripe,Stripe Inc.,True,alias,100.0,2024-10-25,parsed,2024,4,10,DATA_ANALYTICS,Big Data,"€3,554,545,455",3910000001,parsed,EUR,22,665,2026-08-22T21:58:37.269504+00:00
ART0666,Amazon Web Services,AWS,True,alias,100.0,2024-05-25,parsed,2024,2,5,CLOUD,Cloud,"£77,795,275,591",98800000001,parsed,GBP,9,666,2026-08-22T21:58:37.269504+00:00
ART0667,DataRobot,DataRobot,True,exact,100.0,2024-08-04,parsed,2024,3,8,DATA_ANALYTICS,Data Analytics,"¥58,200,000,000",388000000,parsed,JPY,12,667,2026-08-22T21:58:37.269504+00:00
ART0668,Anthropic,Anthropic,True,exact,100.0,2024-10-03,parsed,2024,4,10,SOFTWARE,Software,$0.982B - $1.086B,1034000000,parsed,USD,18,668,2026-08-22T21:58:37.269504+00:00
ART0669,Snowflake,Snowflake,True,exact,100.0,2024-07-08,parsed,2024,3,7,AI_ML,Artificial Intelligence,$3388.0 million,3388000000,parsed,USD,12,669,2026-08-22T21:58:37.269504+00:00
ART0670,Amazon Web Services,Amazon Web Services (AWS),True,alias,100.0,2024-09-27,parsed,2024,3,9,CLOUD,Cloud,$100.700B,100700000000,parsed,USD,9,670,2026-08-22T21:58:37.269504+00:00
ART0671,Microsoft,Microsoft Azure,True,alias,100.0,2024-09-22,parsed,2024,3,9,CLOUD,Cloud Services,$82290.0M,82290000000,parsed,USD,6,671,2026-08-22T21:58:37.269504+00:00
ART0672,Palantir,Palantir,True,exact,100.0,2024-03-05,parsed,2024,1,3,AI_ML,AI/ML,"$2,392,000,000",2392000000,parsed,USD,19,672,2026-08-22T21:58:37.269504+00:00
ART0673,Microsoft,Azure,True,alias,100.0,2024-05-19,parsed,2024,2,5,SOFTWARE,SaaS,$80.730 billion,80730000000,parsed,USD,6,673,2026-08-22T21:58:37.269504+00:00
ART0674,Google DeepMind,Google DeepMind,True,exact,100.0,2022-05-28,parsed,2022,2,5,DATA_ANALYTICS,Big Data,610.0M USD,610000000,parsed,USD,5,674,2026-08-22T21:58:37.269504+00:00
ART0675,Uber,Uber,True,exact,100.0,2024-10-08,parsed,2024,4,10,SECURITY,Cybersecurity,"€34,000,000,000",37400000000,parsed,EUR,9,675,2026-08-22T21:58:37.269504+00:00
ART0676,Databricks,Databricks,True,exact,100.0,2024-10-02,parsed,2024,4,10,SOFTWARE,Enterprise Software,"£2,740,157,480",3480000000,parsed,GBP,21,676,2026-08-22T21:58:37.269504+00:00
ART0677,Tesla,Tesla,True,exact,100.0,2023-07-06,parsed,2023,3,7,SECURITY,InfoSec,"¥14,100,000,000,000",94000000000,parsed,JPY,15,677,2026-08-22T21:58:37.269504+00:00
ART0678,Scale AI,Scale AI,True,exact,100.0,2024-04-13,parsed,2024,2,4,DATA_ANALYTICS,Big Data,$0.975B - $1.077B,1026000000,parsed,USD,21,678,2026-08-22T21:58:37.269504+00:00
ART0679,Cloudflare,Cloudflare,True,exact,100.0,2024-12-23,parsed,2024,4,12,SECURITY,Security,$1647.0 million,1647000000,parsed,USD,26,679,2026-08-22T21:58:37.269504+00:00
ART0680,SpaceX,SpaceX,True,exact,100.0,2024-02-17,parsed,2024,1,2,SOFTWARE,SaaS,$8.925B,8925000000,parsed,USD,8,680,2026-08-22T21:58:37.269504+00:00
ART0681,Google DeepMind,DeepMind,True,alias,100.0,2024-05-06,parsed,2024,2,5,CLOUD,Cloud,$1044.0M,1044000000,parsed,USD,7,681,2026-08-22T21:58:37.269504+00:00
ART0682,Google DeepMind,Google Deepmind,True,exact_ci,100.0,2023-09-14,parsed,2023,3,9,SOFTWARE,SaaS,"$880,000,000",880000000,parsed,USD,6,682,2026-08-22T21:58:37.269504+00:00
ART0683,OpenAI,OpenAI,True,exact,100.0,2024-04-04,parsed,2024,2,4,AI_ML,AI/ML,$2.790 billion,2790000000,parsed,USD,18,683,2026-08-22T21:58:37.269504+00:00
ART0684,NVIDIA,NVIDIA,True,exact,100.0,2024-10-14,parsed,2024,4,10,DATA_ANALYTICS,Data Analytics,62100.0M USD,62100000000,parsed,USD,7,684,2026-08-22T21:58:37.269504+00:00
ART0685,Mistral AI,Mistral AI,False,unmatched,70.58823529411764,2024-03-09,parsed,2024,1,3,SECURITY,InfoSec,"€86,363,636",95000000,parsed,EUR,,685,2026-08-22T21:58:37.269504+00:00
ART0686,Confluent,Confluent,True,exact,100.0,2023-01-14,parsed,2023,1,1,AI_ML,AI & ML,"£622,047,244",790000000,parsed,GBP,28,686,2026-08-22T21:58:37.269504+00:00
ART0687,MongoDB,MongoDB,True,exact,100.0,2023-02-10,parsed,2023,1,2,FINTECH,Financial Technology,Not disclosed,,not_disclosed,,15,687,2026-08-22T21:58:37.269504+00:00
ART0688,Mistral AI,Mistral AI,False,unmatched,70.58823529411764,2023-06-06,parsed,2023,2,6,DATA_ANALYTICS,Analytics,$87.2M - $96.4M,91800000,parsed,USD,,688,2026-08-22T21:58:37.269504+00:00
ART0689,Meta AI,Meta AI Research,True,alias,100.0,2024-12-19,parsed,2024,4,12,FINTECH,Financial Technology,$1950.0 million,1950000000,parsed,USD,23,689,2026-08-22T21:58:37.269504+00:00
ART0690,Stripe,Stripe,True,exact,100.0,2024-07-21,parsed,2024,3,7,SOFTWARE,Enterprise Software,$3.774B,3774000000,parsed,USD,22,690,2026-08-22T21:58:37.269504+00:00
ART0691,Mistral AI,Mistral AI,False,unmatched,70.58823529411764,2024-12-13,parsed,2024,4,12,AI_ML,AI & ML,$260.0M,260000000,parsed,USD,,691,2026-08-22T21:58:37.269504+00:00
ART0692,Cohere,Cohere,False,unmatched,50.0,2024-06-10,parsed,2024,2,6,AI_ML,AI & ML,"$105,000,000",105000000,parsed,USD,,692,2026-08-22T21:58:37.269504+00:00
